Gene ID	Gene_NAME	Transcript ID	STRAND
55089	MAGI3_ENST00000369615	ENST00000369615.5	1
369617	MAGI3_ENST00000369617	ENST00000369617.8	1
6099	MAGIX	ENST00000595224.5	1
614074	MAGIX_ENST00000614074	ENST00000614074.4	1
615626	MAGIX_ENST00000615626	ENST00000615626.4	1
615915	MAGIX_ENST00000615915	ENST00000615915.4	1
616266	MAGIX_ENST00000616266	ENST00000616266.4	1
54864	MAGOH	ENST00000371470.7	-1
61654	MAGOHB	ENST00000320756.6	-1
539554	MAGOHB_ENST00000539554	ENST00000539554.5	-1
625272	MAGOHB_ENST00000625272	ENST00000625272.1	-1
371466	MAGOH_ENST00000371466	ENST00000371466.4	-1
99918	MAGT1	ENST00000358075.10	-1
373336	MAGT1_ENST00000373336	ENST00000373336.3	-1
6098	MAGT1_ENST00000610432	ENST00000610432.4	-1
618282	MAGT1_ENST00000618282	ENST00000618282.4	-1
64886	MAG_ENST00000361922	ENST00000361922.8	1
537831	MAG_ENST00000537831	ENST00000537831.2	1
597035	MAG_ENST00000597035	ENST00000597035.5	1
295079	MAIP1	ENST00000295079.6	1
56330	MAIP1_ENST00000392290	ENST00000392290.5	1
67433	MAJIN	ENST00000301896.5	-1
432175	MAJIN_ENST00000432175	ENST00000432175.5	-1
530444	MAJIN_ENST00000530444	ENST00000530444.5	-1
354489	MAK	ENST00000354489.6	-1
59531	MAK16	ENST00000360128.10	1
252	MAK_ENST00000313243	ENST00000313243.6	-1
474039	MAK_ENST00000474039	ENST00000474039.5	-1
536370	MAK_ENST00000536370	ENST00000536370.5	-1
538030	MAK_ENST00000538030	ENST00000538030.2	-1
56060	MAL	ENST00000309988.8	1
614891	MAL2	ENST00000614891.4	1
522112	MAL2_ENST00000522112	ENST00000522112.6	1
531508	MAL2_ENST00000531508	ENST00000531508.1	1
534619	MAL2_ENST00000534619	ENST00000534619.5	1
56124	MALL	ENST00000272462.2	-1
427178	MALL_ENST00000427178	ENST00000427178.1	-1
93930	MALRD1	ENST00000454679.6	1
58957	MALSU1	ENST00000466681.1	1
93967	MALT1	ENST00000348428.7	1
6384	MALT1_ENST00000345724	ENST00000345724.7	1
349807	MAL_ENST00000349807	ENST00000349807.3	1
353004	MAL_ENST00000353004	ENST00000353004.7	1
354078	MAL_ENST00000354078	ENST00000354078.7	1
59983	MAMDC2	ENST00000377182.4	1
60297	MAMDC4	ENST00000317446.6	1
94258	MAMDC4_ENST00000445819	ENST00000445819.5	1
3325	MAML1	ENST00000292599.3	1
3326	MAML2	ENST00000524717.5	-1
618849	MAML2_ENST00000618849	ENST00000618849.1	-1
90987	MAML3	ENST00000509479.6	-1
101876	MAML3_ENST00000398940	ENST00000398940.1	-1
95586	MAMLD1	ENST00000432680.6	1
6025	MAMLD1_ENST00000262858	ENST00000262858.7	1
93433	MAMLD1_ENST00000370401	ENST00000370401.6	1
426613	MAMLD1_ENST00000426613	ENST00000426613.4	1
99083	MAMSTR	ENST00000318083.10	-1
65125	MAMSTR_ENST00000356751	ENST00000356751.8	-1
594582	MAMSTR_ENST00000594582	ENST00000594582.1	-1
58739	MAN1A1	ENST00000368468.3	-1
55120	MAN1A2	ENST00000356554.7	1
60311	MAN1B1	ENST00000371589.8	1
535144	MAN1B1_ENST00000535144	ENST00000535144.5	1
54611	MAN1C1	ENST00000374332.8	1
263979	MAN1C1_ENST00000263979	ENST00000263979.7	1
374329	MAN1C1_ENST00000374329	ENST00000374329.1	1
611903	MAN1C1_ENST00000611903	ENST00000611903.4	1
69058	MAN2A1	ENST00000261483.4	1
559717	MAN2A2	ENST00000559717.5	1
67894	MAN2A2_ENST00000360468	ENST00000360468.7	1
456935	MAN2B1	ENST00000456935.6	-1
68277	MAN2B1_ENST00000221363	ENST00000221363.8	-1
68900	MAN2B2	ENST00000285599.7	1
504248	MAN2B2_ENST00000504248	ENST00000504248.5	1
565683	MAN2C1	ENST00000565683.5	-1
67876	MAN2C1_ENST00000267978	ENST00000267978.9	-1
563622	MAN2C1_ENST00000563622	ENST00000563622.5	-1
569482	MAN2C1_ENST00000569482	ENST00000569482.5	-1
618257	MAN2C1_ENST00000618257	ENST00000618257.1	-1
57485	MANBA	ENST00000226578.9	-1
373605	MANBAL	ENST00000373605.7	1
373606	MANBAL_ENST00000373606	ENST00000373606.7	1
397150	MANBAL_ENST00000397150	ENST00000397150.5	1
65566	MANBAL_ENST00000397151	ENST00000397151.1	1
397152	MANBAL_ENST00000397152	ENST00000397152.7	1
505239	MANBA_ENST00000505239	ENST00000505239.1	-1
642252	MANBA_ENST00000642252	ENST00000642252.1	-1
644159	MANBA_ENST00000644159	ENST00000644159.1	-1
647097	MANBA_ENST00000647097	ENST00000647097.1	-1
58666	MANEA	ENST00000358812.8	1
95628	MANEAL	ENST00000373045.10	1
54738	MANEAL_ENST00000329006	ENST00000329006.5	1
397631	MANEAL_ENST00000397631	ENST00000397631.7	1
525897	MANEAL_ENST00000525897	ENST00000525897.1	1
101150	MANEA_ENST00000369293	ENST00000369293.5	1
91930	MANF	ENST00000528157.5	1
61672	MANSC1	ENST00000535902.5	-1
396349	MANSC1_ENST00000396349	ENST00000396349.3	-1
545735	MANSC1_ENST00000545735	ENST00000545735.1	-1
95025	MANSC4	ENST00000381273.3	-1
6385	MAOA	ENST00000338702.3	1
542639	MAOA_ENST00000542639	ENST00000542639.5	1
6386	MAOB	ENST00000378069.4	-1
91041	MAP10	ENST00000418460.2	1
74922	MAP1A	ENST00000300231.5	1
382031	MAP1A_ENST00000382031	ENST00000382031.5	1
57789	MAP1B	ENST00000296755.11	1
65529	MAP1LC3A	ENST00000374837.7	1
106591	MAP1LC3A_ENST00000360668	ENST00000360668.7	1
397709	MAP1LC3A_ENST00000397709	ENST00000397709.1	1
63609	MAP1LC3B	ENST00000268607.9	1
556529	MAP1LC3B2	ENST00000556529.2	1
565788	MAP1LC3B_ENST00000565788	ENST00000565788.1	1
67067	MAP1LC3C	ENST00000357246.3	-1
68297	MAP1S	ENST00000324096.8	1
544059	MAP1S_ENST00000544059	ENST00000544059.2	1
56373	MAP2	ENST00000360351.8	1
253	MAP2K1	ENST00000307102.9	1
566326	MAP2K1_ENST00000566326	ENST00000566326.1	1
254	MAP2K2	ENST00000262948.9	-1
394867	MAP2K2_ENST00000394867	ENST00000394867.8	-1
107589	MAP2K3	ENST00000342679.8	1
91963	MAP2K3_ENST00000316920	ENST00000316920.10	1
255	MAP2K3_ENST00000361818	ENST00000361818.9	1
613338	MAP2K3_ENST00000613338	ENST00000613338.4	1
627447	MAP2K3_ENST00000627447	ENST00000627447.1	1
415385	MAP2K4	ENST00000415385.7	1
256	MAP2K4_ENST00000353533	ENST00000353533.9	1
91499	MAP2K5	ENST00000178640.9	1
340972	MAP2K5_ENST00000340972	ENST00000340972.8	1
354498	MAP2K5_ENST00000354498	ENST00000354498.9	1
257	MAP2K5_ENST00000395476	ENST00000395476.6	1
590474	MAP2K6	ENST00000590474.6	1
589647	MAP2K6_ENST00000589647	ENST00000589647.5	1
613873	MAP2K6_ENST00000613873	ENST00000613873.4	1
107730	MAP2K7	ENST00000397983.7	1
259	MAP2K7_ENST00000397979	ENST00000397979.3	1
397981	MAP2K7_ENST00000397981	ENST00000397981.7	1
96031	MAP2_ENST00000199940	ENST00000199940.10	1
361559	MAP2_ENST00000361559	ENST00000361559.8	1
392194	MAP2_ENST00000392194	ENST00000392194.5	1
447185	MAP2_ENST00000447185	ENST00000447185.5	1
94839	MAP3K1	ENST00000399503.3	1
260	MAP3K10	ENST00000253055.7	1
261	MAP3K11	ENST00000309100.7	-1
530153	MAP3K11_ENST00000530153	ENST00000530153.5	-1
532507	MAP3K11_ENST00000532507	ENST00000532507.5	-1
95652	MAP3K12	ENST00000547035.5	-1
262	MAP3K12_ENST00000267079	ENST00000267079.6	-1
547488	MAP3K12_ENST00000547488	ENST00000547488.5	-1
265026	MAP3K13	ENST00000265026.7	1
263	MAP3K13_ENST00000424227	ENST00000424227.5	1
438798	MAP3K13_ENST00000438798	ENST00000438798.1	1
443863	MAP3K13_ENST00000443863	ENST00000443863.5	1
446828	MAP3K13_ENST00000446828	ENST00000446828.5	1
448876	MAP3K13_ENST00000448876	ENST00000448876.5	1
454237	MAP3K13_ENST00000454237	ENST00000454237.1	1
376926	MAP3K14	ENST00000376926.8	-1
264	MAP3K14_ENST00000344686	ENST00000344686.6	-1
617331	MAP3K14_ENST00000617331	ENST00000617331.1	-1
6387	MAP3K15	ENST00000338883.8	-1
392915	MAP3K19	ENST00000392915.6	-1
358371	MAP3K19_ENST00000358371	ENST00000358371.8	-1
375844	MAP3K19_ENST00000375844	ENST00000375844.7	-1
85760	MAP3K19_ENST00000375845	ENST00000375845.8	-1
392917	MAP3K19_ENST00000392917	ENST00000392917.7	-1
392918	MAP3K19_ENST00000392918	ENST00000392918.7	-1
266	MAP3K2	ENST00000409947.5	-1
375213	MAP3K20	ENST00000375213.7	1
93472	MAP3K20_ENST00000338983	ENST00000338983.7	1
524	MAP3K20_ENST00000409176	ENST00000409176.6	1
539448	MAP3K20_ENST00000539448	ENST00000539448.5	1
313	MAP3K21	ENST00000366624.7	1
366622	MAP3K21_ENST00000366622	ENST00000366622.1	1
106441	MAP3K21_ENST00000366623	ENST00000366623.7	1
344908	MAP3K2_ENST00000344908	ENST00000344908.9	-1
104706	MAP3K3	ENST00000361357.7	1
267	MAP3K3_ENST00000361733	ENST00000361733.7	1
577395	MAP3K3_ENST00000577395	ENST00000577395.5	1
579585	MAP3K3_ENST00000579585	ENST00000579585.5	1
584573	MAP3K3_ENST00000584573	ENST00000584573.5	1
268	MAP3K4	ENST00000392142.8	1
348824	MAP3K4_ENST00000348824	ENST00000348824.11	1
366919	MAP3K4_ENST00000366919	ENST00000366919.6	1
366920	MAP3K4_ENST00000366920	ENST00000366920.6	1
269	MAP3K5	ENST00000359015.4	-1
270	MAP3K6	ENST00000493901.5	-1
357582	MAP3K6_ENST00000357582	ENST00000357582.2	-1
90273	MAP3K6_ENST00000374040	ENST00000374040.7	-1
95749	MAP3K7	ENST00000369329.7	-1
65783	MAP3K7CL	ENST00000399947.6	1
105699	MAP3K7CL_ENST00000286791	ENST00000286791.9	1
339024	MAP3K7CL_ENST00000339024	ENST00000339024.8	1
341618	MAP3K7CL_ENST00000341618	ENST00000341618.8	1
399925	MAP3K7CL_ENST00000399925	ENST00000399925.5	1
399926	MAP3K7CL_ENST00000399926	ENST00000399926.5	1
399928	MAP3K7CL_ENST00000399928	ENST00000399928.5	1
399934	MAP3K7CL_ENST00000399934	ENST00000399934.5	1
105700	MAP3K7CL_ENST00000399935	ENST00000399935.6	1
107859	MAP3K7CL_ENST00000545939	ENST00000545939.5	1
369320	MAP3K7_ENST00000369320	ENST00000369320.1	-1
369325	MAP3K7_ENST00000369325	ENST00000369325.7	-1
369327	MAP3K7_ENST00000369327	ENST00000369327.7	-1
271	MAP3K7_ENST00000369332	ENST00000369332.7	-1
263056	MAP3K8	ENST00000263056.5	1
375321	MAP3K8_ENST00000375321	ENST00000375321.1	1
103072	MAP3K8_ENST00000375322	ENST00000375322.2	1
542547	MAP3K8_ENST00000542547	ENST00000542547.5	1
273	MAP3K9	ENST00000555993.6	-1
381250	MAP3K9_ENST00000381250	ENST00000381250.8	-1
553414	MAP3K9_ENST00000553414	ENST00000553414.5	-1
554146	MAP3K9_ENST00000554146	ENST00000554146.1	-1
554752	MAP3K9_ENST00000554752	ENST00000554752.6	-1
611979	MAP3K9_ENST00000611979	ENST00000611979.4	-1
68768	MAP4	ENST00000360240.10	-1
274	MAP4K1	ENST00000591517.5	-1
91995	MAP4K1_ENST00000396857	ENST00000396857.6	-1
586296	MAP4K1_ENST00000586296	ENST00000586296.5	-1
589130	MAP4K1_ENST00000589130	ENST00000589130.5	-1
275	MAP4K2	ENST00000294066.6	-1
377350	MAP4K2_ENST00000377350	ENST00000377350.7	-1
276	MAP4K3	ENST00000263881.7	-1
341681	MAP4K3_ENST00000341681	ENST00000341681.9	-1
437545	MAP4K3_ENST00000437545	ENST00000437545.5	-1
484274	MAP4K3_ENST00000484274	ENST00000484274.1	-1
277	MAP4K4	ENST00000350878.8	1
302217	MAP4K4_ENST00000302217	ENST00000302217.9	1
324219	MAP4K4_ENST00000324219	ENST00000324219.8	1
347699	MAP4K4_ENST00000347699	ENST00000347699.8	1
105945	MAP4K4_ENST00000350198	ENST00000350198.8	1
413150	MAP4K4_ENST00000413150	ENST00000413150.6	1
425019	MAP4K4_ENST00000425019	ENST00000425019.5	1
456652	MAP4K4_ENST00000456652	ENST00000456652.5	1
625522	MAP4K4_ENST00000625522	ENST00000625522.2	1
627726	MAP4K4_ENST00000627726	ENST00000627726.2	1
634702	MAP4K4_ENST00000634702	ENST00000634702.1	1
13125	MAP4K5	ENST00000013125.8	-1
395734	MAP4_ENST00000395734	ENST00000395734.7	-1
104627	MAP4_ENST00000420772	ENST00000420772.6	-1
426837	MAP4_ENST00000426837	ENST00000426837.6	-1
434267	MAP4_ENST00000434267	ENST00000434267.5	-1
439356	MAP4_ENST00000439356	ENST00000439356.2	-1
5736	MAP6	ENST00000304771.7	-1
57120	MAP6D1	ENST00000318631.7	-1
431348	MAP6D1_ENST00000431348	ENST00000431348.1	-1
434603	MAP6_ENST00000434603	ENST00000434603.2	-1
526740	MAP6_ENST00000526740	ENST00000526740.3	-1
617204	MAP7	ENST00000617204.4	-1
66840	MAP7D1	ENST00000373151.6	1
316156	MAP7D1_ENST00000316156	ENST00000316156.8	1
373150	MAP7D1_ENST00000373150	ENST00000373150.8	1
99400	MAP7D2	ENST00000379643.9	-1
6097	MAP7D2_ENST00000379651	ENST00000379651.7	-1
443379	MAP7D2_ENST00000443379	ENST00000443379.7	-1
452324	MAP7D2_ENST00000452324	ENST00000452324.3	-1
316077	MAP7D3	ENST00000316077.13	-1
370661	MAP7D3_ENST00000370661	ENST00000370661.5	-1
107957	MAP7D3_ENST00000370663	ENST00000370663.9	-1
58787	MAP7_ENST00000354570	ENST00000354570.7	-1
432797	MAP7_ENST00000432797	ENST00000432797.6	-1
438100	MAP7_ENST00000438100	ENST00000438100.6	-1
108107	MAP7_ENST00000454590	ENST00000454590.5	-1
544465	MAP7_ENST00000544465	ENST00000544465.5	-1
611373	MAP7_ENST00000611373	ENST00000611373.1	-1
616617	MAP7_ENST00000616617	ENST00000616617.4	-1
618822	MAP7_ENST00000618822	ENST00000618822.4	-1
69789	MAP9	ENST00000311277.8	-1
379248	MAP9_ENST00000379248	ENST00000379248.6	-1
515654	MAP9_ENST00000515654	ENST00000515654.5	-1
284	MAPK1	ENST00000215832.10	-1
641983	MAPK10	ENST00000641983.1	-1
93493	MAPK10_ENST00000359221	ENST00000359221.8	-1
279	MAPK10_ENST00000361569	ENST00000361569.8	-1
395157	MAPK10_ENST00000395157	ENST00000395157.9	-1
395160	MAPK10_ENST00000395160	ENST00000395160.9	-1
395166	MAPK10_ENST00000395166	ENST00000395166.6	-1
395169	MAPK10_ENST00000395169	ENST00000395169.9	-1
93289	MAPK10_ENST00000449047	ENST00000449047.6	-1
511167	MAPK10_ENST00000511167	ENST00000511167.6	-1
512689	MAPK10_ENST00000512689	ENST00000512689.6	-1
513186	MAPK10_ENST00000513186	ENST00000513186.7	-1
515400	MAPK10_ENST00000515400	ENST00000515400.3	-1
515650	MAPK10_ENST00000515650	ENST00000515650.2	-1
638225	MAPK10_ENST00000638225	ENST00000638225.1	-1
638313	MAPK10_ENST00000638313	ENST00000638313.1	-1
639175	MAPK10_ENST00000639175	ENST00000639175.1	-1
639234	MAPK10_ENST00000639234	ENST00000639234.1	-1
639242	MAPK10_ENST00000639242	ENST00000639242.1	-1
639972	MAPK10_ENST00000639972	ENST00000639972.2	-1
640490	MAPK10_ENST00000640490	ENST00000640490.1	-1
640858	MAPK10_ENST00000640858	ENST00000640858.1	-1
640970	MAPK10_ENST00000640970	ENST00000640970.1	-1
641010	MAPK10_ENST00000641010	ENST00000641010.1	-1
641020	MAPK10_ENST00000641020	ENST00000641020.1	-1
641047	MAPK10_ENST00000641047	ENST00000641047.1	-1
641050	MAPK10_ENST00000641050	ENST00000641050.1	-1
641051	MAPK10_ENST00000641051	ENST00000641051.1	-1
641052	MAPK10_ENST00000641052	ENST00000641052.1	-1
641066	MAPK10_ENST00000641066	ENST00000641066.1	-1
641102	MAPK10_ENST00000641102	ENST00000641102.1	-1
641110	MAPK10_ENST00000641110	ENST00000641110.1	-1
641120	MAPK10_ENST00000641120	ENST00000641120.1	-1
641157	MAPK10_ENST00000641157	ENST00000641157.1	-1
641166	MAPK10_ENST00000641166	ENST00000641166.1	-1
641170	MAPK10_ENST00000641170	ENST00000641170.1	-1
641207	MAPK10_ENST00000641207	ENST00000641207.1	-1
641208	MAPK10_ENST00000641208	ENST00000641208.1	-1
641217	MAPK10_ENST00000641217	ENST00000641217.1	-1
641237	MAPK10_ENST00000641237	ENST00000641237.1	-1
641274	MAPK10_ENST00000641274	ENST00000641274.1	-1
641283	MAPK10_ENST00000641283	ENST00000641283.1	-1
641287	MAPK10_ENST00000641287	ENST00000641287.1	-1
641297	MAPK10_ENST00000641297	ENST00000641297.1	-1
641313	MAPK10_ENST00000641313	ENST00000641313.1	-1
641324	MAPK10_ENST00000641324	ENST00000641324.1	-1
641341	MAPK10_ENST00000641341	ENST00000641341.1	-1
641384	MAPK10_ENST00000641384	ENST00000641384.1	-1
641391	MAPK10_ENST00000641391	ENST00000641391.1	-1
641405	MAPK10_ENST00000641405	ENST00000641405.1	-1
641430	MAPK10_ENST00000641430	ENST00000641430.1	-1
641459	MAPK10_ENST00000641459	ENST00000641459.1	-1
641462	MAPK10_ENST00000641462	ENST00000641462.1	-1
641485	MAPK10_ENST00000641485	ENST00000641485.1	-1
641493	MAPK10_ENST00000641493	ENST00000641493.1	-1
641537	MAPK10_ENST00000641537	ENST00000641537.1	-1
641553	MAPK10_ENST00000641553	ENST00000641553.1	-1
641555	MAPK10_ENST00000641555	ENST00000641555.1	-1
641607	MAPK10_ENST00000641607	ENST00000641607.1	-1
641647	MAPK10_ENST00000641647	ENST00000641647.1	-1
641657	MAPK10_ENST00000641657	ENST00000641657.1	-1
641677	MAPK10_ENST00000641677	ENST00000641677.1	-1
641718	MAPK10_ENST00000641718	ENST00000641718.1	-1
641724	MAPK10_ENST00000641724	ENST00000641724.1	-1
641737	MAPK10_ENST00000641737	ENST00000641737.1	-1
641762	MAPK10_ENST00000641762	ENST00000641762.1	-1
641767	MAPK10_ENST00000641767	ENST00000641767.1	-1
641777	MAPK10_ENST00000641777	ENST00000641777.1	-1
641803	MAPK10_ENST00000641803	ENST00000641803.1	-1
641823	MAPK10_ENST00000641823	ENST00000641823.1	-1
641831	MAPK10_ENST00000641831	ENST00000641831.1	-1
641862	MAPK10_ENST00000641862	ENST00000641862.1	-1
641864	MAPK10_ENST00000641864	ENST00000641864.1	-1
641902	MAPK10_ENST00000641902	ENST00000641902.1	-1
641903	MAPK10_ENST00000641903	ENST00000641903.1	-1
641911	MAPK10_ENST00000641911	ENST00000641911.1	-1
641943	MAPK10_ENST00000641943	ENST00000641943.1	-1
641952	MAPK10_ENST00000641952	ENST00000641952.1	-1
641954	MAPK10_ENST00000641954	ENST00000641954.1	-1
641989	MAPK10_ENST00000641989	ENST00000641989.1	-1
642006	MAPK10_ENST00000642006	ENST00000642006.1	-1
642009	MAPK10_ENST00000642009	ENST00000642009.1	-1
642013	MAPK10_ENST00000642013	ENST00000642013.1	-1
642015	MAPK10_ENST00000642015	ENST00000642015.1	-1
642023	MAPK10_ENST00000642023	ENST00000642023.1	-1
642032	MAPK10_ENST00000642032	ENST00000642032.1	-1
642038	MAPK10_ENST00000642038	ENST00000642038.1	-1
642103	MAPK10_ENST00000642103	ENST00000642103.1	-1
280	MAPK11	ENST00000330651.10	-1
281	MAPK12	ENST00000215659.12	-1
395778	MAPK12_ENST00000395778	ENST00000395778.3	-1
395780	MAPK12_ENST00000395780	ENST00000395780.5	-1
622558	MAPK12_ENST00000622558	ENST00000622558.4	-1
282	MAPK13	ENST00000211287.8	1
373759	MAPK13_ENST00000373759	ENST00000373759.1	1
373766	MAPK13_ENST00000373766	ENST00000373766.9	1
283	MAPK14	ENST00000229795.7	1
95513	MAPK14_ENST00000229794	ENST00000229794.8	1
310795	MAPK14_ENST00000310795	ENST00000310795.8	1
468133	MAPK14_ENST00000468133	ENST00000468133.5	1
622903	MAPK14_ENST00000622903	ENST00000622903.4	1
338033	MAPK15	ENST00000338033.8	1
106512	MAPK15_ENST00000395107	ENST00000395107.8	1
107111	MAPK15_ENST00000395108	ENST00000395108.2	1
67752	MAPK1IP1L	ENST00000395468.8	1
622254	MAPK1IP1L_ENST00000622254	ENST00000622254.1	1
398822	MAPK1_ENST00000398822	ENST00000398822.7	-1
544786	MAPK1_ENST00000544786	ENST00000544786.1	-1
285	MAPK3	ENST00000263025.8	-1
322266	MAPK3_ENST00000322266	ENST00000322266.9	-1
395199	MAPK3_ENST00000395199	ENST00000395199.7	-1
395200	MAPK3_ENST00000395200	ENST00000395200.5	-1
395202	MAPK3_ENST00000395202	ENST00000395202.5	-1
484663	MAPK3_ENST00000484663	ENST00000484663.5	-1
286	MAPK4	ENST00000400384.6	1
540640	MAPK4_ENST00000540640	ENST00000540640.3	1
588540	MAPK4_ENST00000588540	ENST00000588540.1	1
592595	MAPK4_ENST00000592595	ENST00000592595.5	1
287	MAPK6	ENST00000261845.6	1
288	MAPK7	ENST00000308406.9	1
299612	MAPK7_ENST00000299612	ENST00000299612.11	1
395602	MAPK7_ENST00000395602	ENST00000395602.8	1
395604	MAPK7_ENST00000395604	ENST00000395604.7	1
395611	MAPK8	ENST00000395611.7	1
61035	MAPK8IP1	ENST00000241014.6	1
395629	MAPK8IP1_ENST00000395629	ENST00000395629.2	1
7196	MAPK8IP2	ENST00000329492.5	1
610761	MAPK8IP3	ENST00000610761.1	1
2645	MAPK8IP3_ENST00000250894	ENST00000250894.8	1
356010	MAPK8IP3_ENST00000356010	ENST00000356010.9	1
360332	MAPK8_ENST00000360332	ENST00000360332.7	1
102866	MAPK8_ENST00000374174	ENST00000374174.1	1
289	MAPK8_ENST00000374182	ENST00000374182.7	1
374189	MAPK8_ENST00000374189	ENST00000374189.5	1
91509	MAPK9	ENST00000452135.6	-1
343111	MAPK9_ENST00000343111	ENST00000343111.10	-1
347470	MAPK9_ENST00000347470	ENST00000347470.8	-1
290	MAPK9_ENST00000393360	ENST00000393360.7	-1
107697	MAPK9_ENST00000397072	ENST00000397072.7	-1
99257	MAPK9_ENST00000425491	ENST00000425491.6	-1
96105	MAPK9_ENST00000455781	ENST00000455781.5	-1
539014	MAPK9_ENST00000539014	ENST00000539014.5	-1
94916	MAPKAP1	ENST00000265960.7	-1
5564	MAPKAP1_ENST00000350766	ENST00000350766.7	-1
373498	MAPKAP1_ENST00000373498	ENST00000373498.5	-1
373503	MAPKAP1_ENST00000373503	ENST00000373503.7	-1
373511	MAPKAP1_ENST00000373511	ENST00000373511.6	-1
394060	MAPKAP1_ENST00000394060	ENST00000394060.7	-1
394063	MAPKAP1_ENST00000394063	ENST00000394063.5	-1
291	MAPKAPK2	ENST00000367103.3	1
96260	MAPKAPK2_ENST00000294981	ENST00000294981.8	1
292	MAPKAPK3	ENST00000446044.5	1
357955	MAPKAPK3_ENST00000357955	ENST00000357955.6	1
621469	MAPKAPK3_ENST00000621469	ENST00000621469.4	1
107005	MAPKAPK5	ENST00000551404.6	1
547305	MAPKAPK5_ENST00000547305	ENST00000547305.1	1
550735	MAPKAPK5_ENST00000550735	ENST00000550735.6	1
103220	MAPKBP1	ENST00000456763.6	1
67823	MAPKBP1_ENST00000457542	ENST00000457542.6	1
514566	MAPKBP1_ENST00000514566	ENST00000514566.5	1
627631	MAPKBP1_ENST00000627631	ENST00000627631.1	1
65506	MAPRE1	ENST00000375571.5	1
6389	MAPRE2	ENST00000300249.9	1
413393	MAPRE2_ENST00000413393	ENST00000413393.5	1
107837	MAPRE2_ENST00000436190	ENST00000436190.6	1
538170	MAPRE2_ENST00000538170	ENST00000538170.6	1
105731	MAPRE2_ENST00000588910	ENST00000588910.5	1
589699	MAPRE2_ENST00000589699	ENST00000589699.1	1
55837	MAPRE3	ENST00000233121.6	1
402218	MAPRE3_ENST00000402218	ENST00000402218.1	1
405074	MAPRE3_ENST00000405074	ENST00000405074.7	1
99514	MAPT	ENST00000344290.9	1
64071	MAPT_ENST00000262410	ENST00000262410.9	1
334239	MAPT_ENST00000334239	ENST00000334239.12	1
340799	MAPT_ENST00000340799	ENST00000340799.9	1
351559	MAPT_ENST00000351559	ENST00000351559.9	1
415613	MAPT_ENST00000415613	ENST00000415613.6	1
420682	MAPT_ENST00000420682	ENST00000420682.6	1
431008	MAPT_ENST00000431008	ENST00000431008.7	1
446361	MAPT_ENST00000446361	ENST00000446361.7	1
535772	MAPT_ENST00000535772	ENST00000535772.5	1
571987	MAPT_ENST00000571987	ENST00000571987.5	1
574436	MAPT_ENST00000574436	ENST00000574436.5	1
55660	MARC1	ENST00000366910.9	1
55659	MARC2	ENST00000366913.7	1
106350	MARC2_ENST00000359316	ENST00000359316.6	1
99224	MARCH1	ENST00000503008.5	-1
583600	MARCH10	ENST00000583600.5	-1
64190	MARCH10_ENST00000311269	ENST00000311269.9	-1
456609	MARCH10_ENST00000456609	ENST00000456609.6	-1
544856	MARCH10_ENST00000544856	ENST00000544856.6	-1
93125	MARCH11	ENST00000332432.8	-1
274056	MARCH1_ENST00000274056	ENST00000274056.11	-1
57612	MARCH1_ENST00000339875	ENST00000339875.9	-1
514618	MARCH1_ENST00000514618	ENST00000514618.5	-1
101863	MARCH2	ENST00000602117.1	1
215555	MARCH2_ENST00000215555	ENST00000215555.6	1
64659	MARCH2_ENST00000381035	ENST00000381035.8	1
601283	MARCH2_ENST00000601283	ENST00000601283.5	1
57903	MARCH3	ENST00000308660.5	-1
515241	MARCH3_ENST00000515241	ENST00000515241.1	-1
68573	MARCH4	ENST00000273067.4	-1
3950	MARCH5	ENST00000358935.2	1
69009	MARCH6	ENST00000274140.9	1
449913	MARCH6_ENST00000449913	ENST00000449913.6	1
503788	MARCH6_ENST00000503788	ENST00000503788.5	1
510792	MARCH6_ENST00000510792	ENST00000510792.1	1
640713	MARCH6_ENST00000640713	ENST00000640713.1	1
56226	MARCH7	ENST00000259050.8	1
409175	MARCH7_ENST00000409175	ENST00000409175.5	1
409591	MARCH7_ENST00000409591	ENST00000409591.5	1
539065	MARCH7_ENST00000539065	ENST00000539065.5	1
102875	MARCH8	ENST00000453424.6	-1
